"Id","MSSubClass","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X2ndFlrSF","GrLivArea","BsmtFullBath.0","BsmtFullBath.1","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.NONE","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.NONE","GarageFinish.Fin","GarageFinish.NONE","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageQual.NONE","GarageQual.TA","GarageCond.NONE","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","MoSold","YrSold","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial"
2771,20,1,0,70,7000,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5,6,1962,1962,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,468,1,396,864,0,1,0,0,1,0,1,0,864,1,0,1,0,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,2,2006,0,1,0,1,0
2772,190,1,0,70,7000,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,1962,1962,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,953,1,72,1025,0,0,1,0,1,0,1,0,1025,0,1,1,0,3,0,0,1,6,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,96,3,2006,0,1,0,1,0
2773,70,0,1,62,9856,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,5,8,1900,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,716,716,1,0,0,0,1,1,0,1007,2014,1,0,2,0,5,0,0,1,8,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2006,0,1,0,1,0
2774,50,0,1,60,9600,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,5,6,1948,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,264,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,276,1,936,1212,0,1,0,0,1,1,0,442,1668,0,1,1,0,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,2006,0,1,0,1,0
2775,50,0,1,60,5520,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,4,6,1920,1980,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,284,1,863,1147,0,0,1,1,0,0,1,510,1657,1,0,1,0,4,0,0,0,9,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,7,2006,0,1,0,1,0
2776,50,0,1,60,9600,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,6,8,1900,2004,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,381,1,399,780,1,0,0,0,1,0,1,476,1416,1,0,1,0,3,0,1,0,7,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2006,0,1,0,1,0
2777,70,0,1,58,6451,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,7,7,1900,1970,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,208,1,504,712,0,1,0,0,1,0,1,580,1428,0,1,1,0,4,0,0,1,7,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,264,5,2006,0,1,0,1,0
2778,70,0,1,66,3960,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,7,8,1930,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,502,502,0,0,1,1,0,0,1,502,1004,1,0,1,0,2,0,1,0,5,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,280,7,2006,0,1,0,1,0
2779,190,0,1,56,7745,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,6,1900,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,938,938,0,1,0,1,0,0,1,867,1951,1,0,2,0,4,0,0,0,9,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,4,2006,0,1,0,1,0
2780,30,0,1,56,7741,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,6,5,1924,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,143,0,817,1032,0,1,0,1,0,1,0,0,1032,1,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2006,0,0,1,0,0
2781,30,0,1,50,5633,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,7,1925,1950,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,844,844,0,0,1,0,1,0,1,0,844,1,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,50,7,2006,0,1,0,1,0
2782,20,0,1,60,7200,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,4,5,1950,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,576,576,1,0,0,0,1,0,1,0,864,1,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,8,2006,0,0,0,1,0
2783,70,0,1,42,7614,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,5,1905,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,738,738,0,1,0,0,1,1,0,662,1376,1,0,1,0,2,0,0,1,7,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,3,2006,0,1,0,1,0
2784,190,0,1,50,6000,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,5,7,1955,1955,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,576,1,384,960,0,0,1,0,1,1,0,0,960,0,1,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2006,0,1,0,1,0
2785,50,0,1,50,6000,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,5,7,1924,1950,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,145,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,816,816,1,0,0,0,1,0,1,750,1566,1,0,1,1,5,0,1,0,7,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,24,8,2006,0,1,0,1,0
2786,30,0,1,52,7830,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,3,5,1921,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,416,1,76,492,0,0,1,0,1,0,1,0,492,0,1,1,0,1,0,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,6,2006,0,1,0,1,0
2787,50,0,1,56,9576,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,6,7,1945,1950,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,310,1,460,770,0,0,1,0,1,0,1,297,1182,1,0,1,1,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,5,2006,0,1,0,1,0
2788,30,0,1,48,5747,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,3,4,1920,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,798,798,0,1,0,0,1,0,1,0,840,1,0,1,0,2,0,0,0,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,112,6,2006,0,1,0,1,0
2789,75,0,1,70,6300,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7,6,1910,2005,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1226,1226,1,0,0,0,1,0,1,878,2104,1,0,2,0,5,0,0,1,9,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,7,2006,0,1,0,1,0
2790,90,0,1,33,5976,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,7,1920,1950,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,624,624,0,1,0,1,0,1,0,624,1248,1,0,2,0,2,0,0,1,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,12,2006,0,1,0,1,0
2791,20,0,1,65,9750,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,5,1958,1958,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,960,960,1,0,0,0,1,0,1,0,960,1,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,7,2006,0,1,0,1,0
2792,50,0,0,63,4761,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1918,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1020,1020,0,0,0,1,0,0,0,0,1020,1,0,1,0,2,0,0,0,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,10,2006,0,0,0,1,0
2793,70,1,0,69,11737,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,7,1924,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,848,848,0,0,1,1,0,0,1,810,1827,1,0,1,0,2,0,0,1,9,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,27,5,2006,0,1,0,1,0
2794,50,0,1,51,6120,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,5,1930,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,347,1,381,728,1,0,0,0,1,0,1,434,1162,0,1,1,0,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,11,2006,0,0,1,0,0
2795,50,0,1,51,6120,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,7,1930,1984,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,741,741,0,1,0,0,1,0,1,583,1324,1,0,1,0,3,0,1,0,7,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,2,2006,0,1,0,1,0
2796,30,1,0,50,11672,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,5,1925,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,816,816,0,0,1,0,1,1,0,0,816,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,168,7,2006,0,1,0,1,0
2797,50,0,1,90,33120,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6,5,1962,1962,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1595,1595,0,0,1,0,1,0,1,875,2486,1,0,2,0,5,0,0,1,8,1,1,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,10,2006,0,1,0,1,0
2798,50,0,1,60,10320,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,5,1924,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,596,596,0,0,0,0,1,0,0,596,1430,1,0,2,0,3,0,0,0,7,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,218,10,2006,0,1,1,0,0
2799,70,0,1,60,7518,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,8,1910,2004,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,396,396,0,1,0,0,1,0,1,665,1330,1,0,1,0,3,0,0,1,7,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,7,2006,0,1,0,1,0
2800,30,0,1,50,9000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,4,1919,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,610,610,1,0,0,1,0,1,0,0,819,1,0,1,0,2,0,1,0,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,9,2006,0,1,1,0,0
2801,30,0,1,60,7200,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,6,1930,1950,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,343,1,641,984,0,0,1,0,1,0,0,0,984,1,0,1,0,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,3,2006,0,0,0,0,0
2802,50,1,0,82,12375,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,5,5,1951,1951,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,41,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,329,1,477,806,0,0,1,0,1,0,1,341,1422,0,1,1,0,3,0,0,1,7,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2006,0,1,0,1,0
2803,90,1,0,120,11136,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,5,1964,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1921,1921,0,0,1,0,1,0,1,0,1921,1,0,2,0,4,0,0,1,8,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,7,2006,0,1,0,1,0
2804,20,1,0,100,21370,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,5,1950,1950,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1640,1,0,1,0,3,0,0,1,7,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2006,0,1,0,1,0
2805,30,1,0,55,8250,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,7,1935,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1032,1,0,1,0,2,0,0,1,6,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2006,0,1,0,1,0
2806,30,1,0,50,5220,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,3,1936,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,830,830,0,1,0,0,1,0,1,0,879,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2006,0,1,0,1,0
2807,20,1,0,50,5500,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2004,2004,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,510,0,190,1073,1,0,0,0,1,0,1,0,1073,0,1,2,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,2006,0,1,0,1,0
2808,20,1,0,4659.78062738253,11327,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,6,1967,1967,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,305,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,779,1,285,1064,0,0,1,0,1,0,1,0,1064,1,0,1,0,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,314,6,2006,0,1,0,1,0
2809,80,1,0,80,10366,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6,7,1964,1964,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,456,1,456,912,0,0,1,0,1,0,1,0,934,1,0,1,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,77,7,2006,0,1,0,1,0
2810,20,1,0,75,9000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,6,1966,1966,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,773,1,286,1059,0,1,0,0,1,0,1,0,1059,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,6,2006,0,1,1,0,0
2811,20,1,0,4026.06502494287,9535,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,5,1967,1967,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,450,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,194,0,0,1176,0,0,1,0,1,0,1,0,1458,0,1,1,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,284,7,2006,0,1,0,1,0
2812,80,1,0,3062.05820949936,7176,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6,6,1978,1978,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,200,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,794,1,166,960,0,0,0,0,1,0,1,0,1040,0,1,1,0,3,0,0,1,6,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,131,7,2006,0,1,0,1,0
2813,90,1,0,4170.21829397049,9662,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,4,1977,1977,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1967,1967,0,0,1,0,1,0,1,0,1967,1,0,2,0,6,0,0,1,10,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,170,8,2006,0,1,0,1,0
2814,90,1,0,75,8235,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,4,1977,1977,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,99,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,483,1,1466,1949,0,0,1,0,1,0,1,0,1949,1,0,2,0,6,0,0,1,10,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,32,5,2006,0,1,0,1,0
2815,30,1,0,6996.54316654791,17529,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,5,1924,1950,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,65,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,872,872,0,0,0,1,0,0,0,0,872,1,0,1,0,2,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,4,2006,0,1,0,1,0
2816,20,1,0,8283.72422187797,20355,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,6,1967,1967,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,123,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,810,0,229,1865,0,0,1,0,1,0,1,0,1830,0,1,1,0,2,0,0,1,6,1,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2006,0,1,0,1,0
2817,20,1,0,87,13050,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,6,1963,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,104,0,46,1000,1,0,0,0,1,0,1,0,1000,0,1,1,0,1,0,0,1,4,1,2,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,238,4,2006,0,1,0,1,0
2818,85,1,0,72,10820,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5,7,1971,1972,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,153,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,535,0,88,782,1,0,0,0,1,0,1,0,810,0,1,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2006,0,1,0,1,0
2819,150,1,0,1016.14841040948,1700,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,5,1980,1981,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,397,1,33,430,0,0,1,0,1,0,1,680,1700,0,1,2,1,2,0,1,0,7,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,188,4,2006,0,1,0,1,0
2820,20,1,0,75,9375,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,5,1954,1954,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,799,1,168,967,1,0,0,0,1,0,1,0,1350,1,0,1,1,3,0,0,1,6,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,237,6,2006,0,1,0,1,0
2821,50,1,0,62,6488,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5,5,1942,1950,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,230,1,569,799,1,0,0,1,0,1,0,351,1150,1,0,1,0,3,0,0,1,6,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,264,3,2006,0,1,0,0,0
2822,70,1,0,114,19950,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,7,1928,1950,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,672,672,1,0,0,0,1,0,1,672,2009,1,0,2,0,4,0,0,1,8,1,2,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,12,2006,0,1,0,1,0
