"Id","MSSubClass","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X2ndFlrSF","GrLivArea","BsmtFullBath.0","BsmtFullBath.1","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.NONE","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.NONE","GarageFinish.Fin","GarageFinish.NONE","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageQual.NONE","GarageQual.TA","GarageCond.NONE","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","MoSold","YrSold","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial","SalePrice"
1193,50,0,1,60,9600,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,5,8,1925,1994,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,702,702,0,1,0,0,1,0,1,630,1472,1,0,1,0,3,0,1,0,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,7,2007,0,1,0,1,0,125000
1194,120,0,1,2015.92653925435,4500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,5,1999,1999,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,425,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,883,1,341,1224,1,0,0,0,1,0,1,0,1224,0,1,2,0,2,0,0,1,5,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,6,2009,0,1,0,1,0,165000
1195,60,1,0,80,9364,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,6,7,1969,1969,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,143,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,371,1,292,663,0,0,1,0,1,0,1,689,1352,1,0,1,1,4,0,0,1,7,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,379,3,2010,0,1,0,1,0,158000
1196,60,1,0,51,8029,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,728,728,1,0,0,0,1,0,1,728,1456,1,0,2,1,3,0,1,0,8,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,100,7,2008,0,1,0,1,0,176000
1197,60,1,0,58,14054,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,879,879,1,0,0,0,1,0,1,984,1863,1,0,2,1,4,0,1,0,9,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,100,11,2006,1,0,0,0,1,219210
1198,75,0,1,65,8850,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7,6,1916,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,815,815,1,0,0,0,1,0,1,875,1690,1,0,1,0,3,0,0,1,7,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,7,2006,0,0,0,1,0,144000
1199,20,1,0,70,9100,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2001,2001,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1212,1212,1,0,0,0,1,0,1,0,1212,1,0,2,0,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,356,6,2009,0,1,0,1,0,178000
1200,20,1,0,75,11235,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,4,5,1963,1979,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,51,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,547,1,504,1051,0,1,0,0,1,0,1,0,1382,1,0,1,1,3,0,0,1,6,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,10,2006,0,1,0,1,0,148000
1201,20,1,0,71,9353,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4,5,1970,1970,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,864,864,0,1,0,0,1,0,1,0,864,1,0,1,0,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,7,2006,0,0,1,0,0,116050
1202,60,1,0,80,10400,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1998,1998,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,866,866,1,0,0,0,1,0,1,913,1779,1,0,2,1,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,198,3,2009,0,1,0,1,0,197900
1203,50,0,1,50,6000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,8,1925,1997,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,884,884,1,0,0,0,1,0,1,464,1348,0,1,1,0,3,0,0,1,5,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,5,2009,0,1,0,1,0,117000
1204,20,1,0,75,9750,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2000,2001,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,171,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1630,1630,1,0,0,0,1,0,1,0,1630,1,0,2,0,3,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,74,10,2009,0,1,0,1,0,213000
1205,20,1,0,78,10140,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,6,1975,1975,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,788,1,268,1056,1,0,0,0,1,0,1,0,1074,0,1,1,1,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,7,2006,0,1,0,1,0,153500
1206,20,1,0,90,14684,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,7,1990,1991,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,234,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,485,0,1496,2158,0,1,0,0,1,0,1,0,2196,1,0,2,0,3,0,1,0,7,1,1,0,0,1,1,0,0,0,0,0,1,0,3,0,1,0,1,0,1,84,6,2009,0,1,0,1,0,271900
1207,20,0,0,3691.55548654879,8900,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,4,1966,1966,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1056,1,0,1056,0,0,1,0,1,0,1,0,1056,0,1,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,11,2006,0,1,0,1,0,107000
1208,20,1,0,70,9135,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,5,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,120,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,340,1,1342,1682,1,0,0,0,1,0,1,0,1700,0,1,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,192,5,2006,0,1,0,1,0,2e+05
1209,20,1,0,70,7763,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,7,1962,1980,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,504,0,319,931,0,0,1,0,1,0,1,0,1283,0,1,1,0,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,10,2008,0,1,0,1,0,140000
1210,20,1,0,85,10182,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8,5,2006,2006,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,420,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1220,1,440,1660,1,0,0,0,1,0,1,0,1660,0,1,2,0,3,0,1,0,8,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,322,5,2006,1,0,0,0,1,290000
1211,60,1,0,70,11218,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,5,1992,1992,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1055,1055,1,0,0,0,1,0,1,790,1845,1,0,2,1,3,0,1,0,8,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,635,5,2010,0,1,0,1,0,189000
1212,50,1,0,152,12134,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,8,7,1988,2005,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,427,1,132,559,0,1,0,0,1,0,1,672,1752,1,0,2,0,4,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,325,6,2010,0,1,0,1,0,164000
1213,30,1,0,50,9340,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,6,1941,1950,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,344,1,328,672,0,0,1,0,1,0,1,0,672,0,1,1,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,8,2009,0,1,0,1,0,113000
1214,80,1,0,4194.29769580382,10246,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,9,1965,2001,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,648,1,0,648,1,0,0,0,1,0,1,0,960,0,1,0,0,0,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,88,5,2006,0,1,0,1,0,145000
1215,85,1,0,69,10205,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1962,1962,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,784,1,141,925,0,0,1,0,1,0,1,0,999,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,150,5,2006,0,1,0,1,0,134500
1216,20,1,0,99,7094,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,5,1966,1966,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,180,0,340,894,0,0,1,0,1,0,1,0,894,1,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,5,2007,0,1,0,1,0,125000
1217,90,0,1,68,8930,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,5,1978,1978,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,584,1902,1,0,2,0,4,0,0,1,8,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,4,2010,0,1,0,1,0,112000
1218,20,0,0,72,8640,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,8,5,2009,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,936,1,364,1300,1,0,0,0,1,0,1,0,1314,0,1,2,0,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,135,9,2009,1,0,0,0,1,229456
1219,50,0,1,52,6240,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,5,1947,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,240,912,1,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,7,2006,0,1,0,1,0,80500
1220,160,0,1,21,1680,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,5,1971,1971,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,672,672,0,0,1,0,1,0,1,546,1218,1,0,1,1,3,0,0,1,7,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,201,4,2006,0,1,1,0,0,91500
1221,20,1,0,66,7800,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1964,1964,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,312,0,0,912,0,0,1,0,1,0,1,0,912,1,0,1,0,2,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,11,2006,0,1,1,0,0,115000
1222,20,1,0,55,8250,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,5,5,1968,1968,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,250,0,210,952,1,0,0,0,1,0,1,0,1211,1,0,1,0,3,0,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,8,2008,0,1,0,1,0,134000
1223,50,1,0,78,10496,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6,6,1949,1950,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,320,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,196,1,844,1040,1,0,0,0,1,0,1,678,1846,1,0,2,0,3,0,0,1,7,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,2007,0,1,0,1,0,143000
1224,20,1,0,89,10680,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,3,1951,1951,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,44,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,756,1,1380,2136,0,0,1,1,0,1,0,0,2136,1,0,2,0,4,0,0,1,7,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,10,2006,0,1,0,1,0,137900
1225,60,1,0,60,15384,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,5,2004,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,724,1,64,788,1,0,0,0,1,0,1,702,1490,0,1,2,1,3,0,1,0,8,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,100,2,2008,0,1,0,1,0,184000
1226,80,1,0,65,10482,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6,8,1958,1958,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,63,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,507,1,81,588,1,0,0,0,1,0,1,0,1138,1,0,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,224,6,2007,0,1,0,1,0,145000
1227,60,1,0,86,14598,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,6,5,2007,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,74,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,894,894,1,0,0,0,1,0,1,1039,1933,1,0,2,1,4,0,1,0,9,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,100,1,2008,0,1,0,1,0,214000
1228,20,1,0,72,8872,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,8,1965,2008,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,300,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,595,1,317,912,1,0,0,0,1,0,1,0,912,0,1,1,0,2,0,1,0,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,12,2008,0,1,0,1,0,147000
1229,120,1,0,65,8769,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,9,5,2008,2008,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,766,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1540,1,162,1702,1,0,0,0,1,0,1,0,1702,0,1,1,1,1,1,0,0,7,1,1,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,0,10,2008,1,0,0,0,1,367294
1230,80,1,0,70,7910,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1960,1960,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,666,1,409,1075,0,1,0,0,1,0,1,0,1507,1,0,2,0,4,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,8,2008,0,1,0,1,0,127000
1231,90,1,0,7858.19406481439,18890,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,1977,1977,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,498,0,652,1361,1,0,0,0,1,0,1,1259,2620,1,0,2,2,4,0,0,1,12,1,1,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,155,8,2007,0,1,0,1,0,190000
1232,90,1,0,70,7728,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,6,1962,1962,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,120,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,803,1,303,1106,0,0,1,0,1,0,1,0,1190,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,5,2006,0,1,0,1,0,132500
1233,90,1,0,70,9842,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,5,1962,1962,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1224,1,0,2,0,2,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,3,2007,0,1,0,1,0,101800
1234,20,1,0,5003.4751769816,12160,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1959,1959,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,180,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1000,1,188,1188,0,0,0,0,1,0,1,0,1188,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,5,2010,0,0,1,0,0,142000
1235,70,0,0,55,8525,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,6,1911,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,940,940,0,0,1,1,0,1,0,940,1964,1,0,1,1,4,0,0,1,7,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,11,2008,0,1,1,0,0,130000
1236,70,1,0,96,13132,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,5,1914,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,747,747,0,1,0,0,1,0,0,892,1784,1,0,1,1,4,0,0,1,9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,203,7,2006,0,1,0,1,0,138887
1237,160,1,0,36,2628,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7,5,2003,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,106,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,764,764,1,0,0,0,1,0,1,862,1626,1,0,2,1,2,0,1,0,6,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2010,0,1,0,1,0,175500
1238,60,1,0,41,12393,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2004,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,847,847,1,0,0,0,1,0,1,1101,1948,1,0,2,1,4,0,1,0,8,1,1,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,100,9,2006,0,1,0,1,0,195000
1239,20,1,0,63,13072,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,5,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1141,1141,1,0,0,0,1,0,1,0,1141,1,0,1,1,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,3,2006,0,1,1,0,0,142500
1240,20,1,0,64,9037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,5,2006,2006,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,32,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,428,1,1048,1476,1,0,0,0,1,0,1,0,1484,1,0,2,0,2,1,0,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,120,12,2007,0,1,0,1,0,265900
1241,60,1,0,65,8158,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,252,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,550,1,334,884,1,0,0,0,1,0,1,884,1768,0,1,2,1,3,0,1,0,8,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,7,2008,0,1,0,1,0,224900
1242,20,1,0,83,9849,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,7,6,2007,2007,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1689,1689,1,0,0,0,1,0,1,0,1689,1,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,1,0,6,2007,1,0,0,0,1,248328
1243,85,1,0,85,10625,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,6,1974,1974,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,81,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,885,0,0,1053,0,0,1,0,1,0,1,0,1173,0,1,2,0,3,0,1,0,6,1,2,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,1,2010,0,1,0,0,0,170000
